9,0.128625
153,0.381886
1153,1.333955
2153,2.299331
3153,3.307791
4153,4.295316
5153,5.324012
6153,6.358901
7153,7.333729
8153,8.316734
9153,9.334342
10153,10.358263
11153,11.401833
12153,12.393672
13153,13.38789
14153,14.447775
15153,15.462284
16153,16.439712
17153,17.417527
18153,18.473706
19153,19.521419
